x,y,z,w
183.442,63.5068,147.717,0.89812
19.873,-309.451,30.2391,0.598184
168.347,60.7387,128.482,0.194974
1463.4,1.71533,-481.746,1.0581
178.674,64.9379,128.519,0.221189
-517.274,439.063,-438.301,0.163906
817.636,-616.441,-476.982,0.642436
-336.76,259.145,-58.4753,0.475408
241.801,784.902,695.107,0.690899
181.372,68.3495,150.559,0.941151
177.812,64.7063,154.209,0.591043
-49.3442,86.6092,179.258,0.386752
3286.48,-1150.98,-533.466,0.110529
163.539,378.363,-66.0651,0.12826
-1576.57,-9.11869,524.071,0.235777
-381.901,-411.833,977.241,0.710309
180.699,62.5022,151.149,0.972982
855.6,-755.869,1392.4,0.769393
185.594,64.9269,146.621,0.273589
-367.427,-250.305,-525.381,1.02233
1064.05,66.7755,-347.291,1.0855
-244.066,445.018,-86.5703,0.379305
177.148,68.4738,148.723,0.528358
37.095,-620.537,-242.472,0.182369
180.887,66.808,150.451,0.19479
145.642,334.285,1314.78,0.568551
-65.3055,21.1277,-61.2549,0.575906
187.544,61.3968,142.678,0.958211
177.768,68.9407,160.109,0.612101
-5.63099,144.194,19.2998,0.668285
184.602,67.5501,151.478,0.36899
891.908,971.547,247.328,0.650707
185.651,64.0721,154.392,0.83806
170.558,61.0506,156.247,0.35544
179.558,-58.6227,-248.805,0.862444
167.409,84.8576,-331.417,0.719037
184.338,62.967,147.361,0.187741
167.657,182.433,247.374,0.277648
-544.841,-368.913,721.363,0.637858
1988.97,-416.255,-2244.75,0.405551
204.805,140.184,-524.625,0.415683
182.066,62.9343,147.741,0.678204
184.581,-152.043,247.017,0.528938
182.469,67.4163,146.858,0.36075
187.433,60.78,148.614,0.340913
185.075,58.9486,134.652,1.02114
600.99,15.9825,364.836,0.246306
185.921,56.2,135.476,0.268432
1091.51,-746.864,-93.8916,0.471899
183.164,63.3736,151.871,0.61616
1021.51,-1084.2,-120.722,1.00249
182.423,65.1156,144.848,0.470525
181.068,67.0428,150.509,0.63151
-71.7284,-211.181,-507.105,0.243681
-396.63,445.877,-1408.87,0.136927
163.86,46.7915,181.66,0.592172
184.932,74.9748,152.631,0.582101
73.6487,-113.164,361.762,0.779891
-60.0118,435.927,652.673,0.741224
855.171,-111.337,-114.181,0.166713
180.17,60.5711,156.044,0.650493
182.509,65.5147,144.922,0.82158
183.518,64.5706,149.231,0.283691
180.848,68.9236,155.285,0.260741
597.223,-461.714,1189.52,0.352998
187.143,66.0513,146.967,0.311249
154.016,86.0876,217.941,0.234739
180.098,64.3999,147.296,1.09902
586.339,-1392.51,452.06,1.02029
176.651,70.4366,161.68,0.162197
265.613,282.036,342.142,0.691662
-182.91,-1085.95,477.891,0.689496
1106.93,262.072,845.768,0.42252
1986.39,-406.631,-464.581,0.883349
180.687,61.6739,139.003,1.00374
89.8792,108.302,106.952,0.448308
182.888,70.0811,146.018,0.394351
185.396,61.1766,139.481,0.204312
184.848,63.5069,151.43,0.39722
419.51,-7.39488,-536.407,0.824906
246.873,291.863,-93.565,0.459874
660.97,-68.3773,-998.328,0.700513
1283.43,-380.195,-548.951,0.600259
182.402,464.049,590.86,0.926807
-1128.05,956.951,406.605,0.457585
-2301.53,-2598.29,2027.05,0.417911
193.147,56.4956,143.027,0.467992
185.779,68.9893,155.667,0.144771
209.004,58.3485,-188.412,0.165462
201.822,53.9428,133.872,0.498328
-963.514,1387.94,755.008,0.607523
183.14,66.2675,149.466,0.777847
34.924,1515.53,898.165,0.926014
-71.9745,143.271,-462.895,0.804215
182.745,64.6819,148.966,1.00289
185.329,61.418,141.605,0.658184
42.08,-58.5169,121.436,0.271026
151.842,1247.81,1195,0.543678
-331.854,-120.441,4.41014,0.640025
-124.822,-233.391,501.144,0.776138
178.981,66.1751,150.204,0.546913
186.423,64.4019,146.269,0.895648
-375.855,-552.532,-39.5705,0.131953
1149.05,-233.894,-297.413,0.905353
-71.0727,944.105,580.504,0.539467
807.194,-686.145,-418.484,0.634654
1259.51,118.479,-49.9839,0.343568
200.274,773.665,36.95,0.227537
-641.185,-628.196,-86.6998,1.09896
187.432,71.2102,157.287,0.755965
179.739,64.3519,154.435,1.01668
-1077.09,680.134,472.245,0.957814
182.538,63.5625,165.67,0.764998
172.75,57.6566,151.136,0.100549
182.126,63.0933,153.348,0.395083
179.323,64.7812,145.351,0.969289
176.916,71.3609,138.386,0.391818
180.006,66.3393,159.621,0.980123
-143.464,581.665,-409.221,0.849596
-633.968,-556.848,205.404,0.4184
-296.71,106.207,340.568,0.773055
-272.917,-99.7867,-382.218,0.802017
-137.865,759.404,636.448,0.502875
-327.518,-622.195,276.403,0.369723
1039.18,-81.9038,-271.855,0.266692
-160.665,653.882,-627.981,0.694348
183.174,64.4068,147.178,0.854631
139.41,-96.9743,232.585,0.421085
-568.521,-0.0427454,13.6599,0.420292
-851.745,-1298.51,-160.086,0.130854
-116.815,0.425283,-94.2636,0.406436
181.931,63.6242,143.933,0.328523
172.972,61.2677,163.441,0.595834
188.878,69.6425,139.684,0.556099
175.282,63.5692,160.069,0.286895
174.927,64.1156,151.615,0.631236
182.195,65.1599,147.706,0.594705
-1070.67,326.198,-186.953,1.01025
665.074,32.892,193.808,0.876544
185.88,65.2741,145.999,0.276611
-1362.53,456.384,-275.042,0.282775
-262.467,167.102,301.211,0.754134
182.046,62.8159,138.467,0.432774
-240.346,235.054,-438.438,0.245299
181.002,65.1359,148.009,0.215421
182.59,66.229,150.899,0.894427
183.69,70.291,152.281,0.715131
182.028,61.7388,146.357,0.176113
-706.795,-532.176,571.698,0.262389
178.927,63.1901,156.686,1.00841
183.585,62.8871,150.525,0.609903
191.434,64.9854,153.52,0.99111
185.947,62.7999,158.832,0.232939
-15.7106,165.388,-83.0185,0.769057
-311.785,-238.858,43.8971,0.755477
181.882,64.489,151.711,0.520454
179.173,63.6154,157.781,0.500739
183.052,60.4237,146.754,0.570107
90.9178,283.347,1327.34,0.16711
182.788,66.4857,158.14,0.12765
182.517,66.0696,149.139,0.628916
150.409,66.6701,150.535,0.150966
-103.032,279.599,-116.285,0.862108
184.534,70.5394,155.964,0.334321
134.344,86.345,135.992,0.995108
-735.182,10.6622,365.033,0.221738
359.642,301.662,684.734,0.484594
181.975,63.831,145.311,0.445286
178.897,67.3686,146.355,0.416294
-593.137,-491.046,-1875,1.08828
-244.847,-154.002,283.219,0.930775
184.179,65.8995,150.258,0.17358
184.613,68.0591,142.333,0.774062
176.838,63.2565,145.805,0.277007
-39.0183,-604.545,-908.387,0.973684
182.851,63.6221,150.059,0.265471
184.012,64.8735,151.59,0.639293
181.256,65.9312,158.186,0.160244
185.42,64.3012,146.05,0.888446
181.127,68.7169,150.627,0.125391
692.355,669.421,543.037,0.897418
180.535,69.4872,143.423,0.580911
178.935,65.1788,154.869,1.07702
83.6366,26.0714,71.9589,0.441044
181.785,63.3566,146.938,0.373293
181.33,63.0682,150.991,0.477575
-440.721,1186.01,-283.633,0.693402
-313.267,-478.258,1190.06,0.808213
-1228.78,-246.931,-359.476,0.456243
182.166,64.8093,149.313,0.509619
781.367,-653.178,352.127,0.268462
186.311,70.7917,148.606,0.355989
185.084,66.6689,149.744,0.72505
92.9728,-89.4735,-1444.21,0.68208
162.64,-280.762,-80.7361,0.335115
122.399,40.4274,122.39,0.371645
117.488,-62.9712,58.6733,0.572884
71.5103,-50.4678,-527.761,0.970663
-912.555,548.803,76.8845,1.05318
927.557,78.338,-273.074,0.925648
511.756,431.938,480.285,0.832444
303.968,234.218,-15.9262,0.946828
636.268,-31.4627,-148.863,0.834397
183.678,82.1135,158.405,0.496619
180.803,61.6591,141.427,0.400851
-401.883,145.371,-436.5,0.402713
110.784,133.299,-66.9688,0.967519
14.3025,-181.647,-30.5403,0.596475
49.5935,-16.0151,76.0716,0.864702
-941.419,815.444,-117.287,0.976186
249.739,99.3894,41.5349,0.243162
2841.07,273.599,-765.869,0.395267
-1289.64,-572.567,734.966,0.124964
184.314,71.3007,160.168,0.775771
-218.188,84.1124,-1297.6,0.57908
166.897,58.8715,138.612,0.346315
186.75,77.4644,118.179,1.02224
186.485,50.62,144.158,1.00573
91.6903,127.316,802.248,0.644755
-900.151,-101.566,1112.07,0.811081
171.784,-1026.92,-823.078,0.961354
-294.498,-551.12,-427.691,0.591043
182.232,59.9452,141.642,0.486792
193.012,70.166,146.692,0.684216
-1226.47,-61.0427,-638.068,0.53675
186.745,65.1767,138.283,0.802323
-602.745,179.065,-276.355,0.153621
165.816,17.741,-604.461,1.01864
183.504,66.3734,144.131,0.157253
181.84,63.607,146.132,0.880999
187.292,65.9083,145.281,0.32074
182.683,64.1552,153.015,0.650401
-654.553,16.1335,221.3,0.671184
-805.034,-181.963,226.883,0.664074
37.6456,-189.529,1067.35,0.915546
189.981,66.994,144.848,0.823838
458.742,-346.984,-378.536,0.991293
213.369,61.2116,143.124,0.209348
184.553,64.6643,144.945,0.742354
191.15,65.1199,153.294,0.816422
-667.908,673.937,-18.4975,0.719739
185.828,73.1705,133.955,0.420292
1626.83,1119.9,764.433,0.107477
8.00427,-2028.66,-846.32,0.563881
188.193,60.1941,150.082,0.773238
-34.7748,16.595,94.1137,0.671093
179.448,65.6164,156.929,0.444188
579.433,163.1,788.928,0.285095
-59.53,184.642,-1831.71,1.00786
-54.2467,198.985,331.697,0.431584
171.571,-637.351,-371.136,0.937733
-99.1816,-322.754,-4.00979,0.107141
13.1889,-193.712,-166.149,0.844163
100.088,-207.659,54.2092,0.892444
288.567,-106.053,-39.8547,0.150172
-321.768,-102.479,1858.56,0.690411
-24.0534,943.855,1145.11,0.8922
181.56,66.3015,157.446,0.589853
264.964,16.3533,589.057,0.645763
184.394,68.9296,142.741,0.853349
180.404,61.0012,147.673,0.576394
176.058,63.5406,151.59,1.03085
-139.643,-11.6595,335.701,0.615458
-880.187,151.42,656.008,0.19769
311.073,-248.588,-59.7464,0.760726
180.346,70.5752,157.625,0.318085
36.5818,-829.449,643.979,0.502326
186.896,68.9346,152.259,0.733351
84.9995,-1774.9,-95.4495,0.373507
182.829,66.3187,152.248,0.775039
-895.369,-983.421,-124.688,0.626353
185.609,66.0051,150.517,0.503455
-1350.82,-446.156,118.611,1.03262
179.544,63.4634,149.648,0.570748
181.314,61.7412,153.282,0.809464
179.653,60.6522,155.056,0.209287
193.781,69.2619,144.6,0.670299
186.684,65.954,153.161,0.345003
185.774,67.1354,139.975,1.00054
-823.768,236.556,-472.549,0.835466
181.402,62.4677,150.271,0.15829
200.455,-310.573,337.276,0.83336
190.607,56.9829,136.745,0.900378
-821.282,-291.689,158.661,0.274627
180.916,65.8545,150.324,0.93285
168.59,-114.74,589.941,0.491949
184.815,70.0614,144.333,0.586831
435.699,-111.999,-322.009,0.952779
186.567,72.6238,158.803,0.619486
261.617,-380.391,233.685,0.122736
-0.488124,-37.2094,158.268,0.139583
-926.656,-262.67,-1616.92,0.453984
88.5902,1167.06,-847.664,0.658428
1164.61,1050.93,37.3649,0.498358
-847.485,-321.938,-633.523,0.26541
183.774,64.2069,144.989,0.145656
180.762,64.2519,150.117,0.929127
184.986,71.109,160.804,0.987082
21.0572,-381.13,-6.01603,0.922901
-932.274,-816.668,-931.723,0.803299
-940.797,-222.349,-207.427,0.375613
181.73,63.1996,154.311,0.177914
203.958,61.5901,133.962,0.947652
184.721,66.8369,144.824,0.235655
-89.8268,-87.1501,-533.207,0.631388
167.61,1015.12,725.337,0.505621
778.208,-1108.89,-213.993,0.677227
-681.899,69.5138,47.5091,0.909717
173.99,57.5107,148.942,0.644298
-880.29,1170,600.982,0.875658
182.949,62.401,144.008,0.57615
-493.625,-765.64,-362.932,0.57557
-1679.14,-88.5429,-916.519,0.301697
200.405,71.179,127.966,0.289062
-1061.46,515.951,102.242,0.860888
-1048.97,-1958.14,650.205,0.89162
-176.857,-48.1812,150.443,1.05547
182.932,64.627,147.698,0.467718
616.225,101.586,54.9987,0.124812
-1253.01,-241.123,-873.787,1.0494
-463.293,-156.939,1216.35,0.546791
-149.768,-29.9385,-224.82,0.479162
182.583,64.0257,145.369,0.963338
187.408,67.164,143.614,0.398654
183.691,64.7367,156.013,0.231413
339.123,-2.05522,-217.907,0.361635
222.095,-199.529,75.9633,0.598764
179.129,67.0437,145.63,1.07244
295.742,-163.48,-254.109,1.00457
125.4,45.0227,61.5403,0.749068
181.948,62.3856,152.961,0.505347
183.769,66.9333,141.997,0.611795
-589.366,-806.445,960.091,0.825791
78.2587,-123.902,-177.966,0.49613
-289.114,-252.978,-61.5104,1.03435
181.061,66.4942,142.989,0.591195
564.352,238.568,1855.94,0.344209
180.535,65.2221,153.186,0.303101
177.595,52.9461,157.657,1.03896
181.547,64.7556,145.261,0.243162
536.062,-751.779,-352.267,0.523353
181.856,64.9728,150.918,0.341127
304.191,499.272,113.997,0.499243
183.51,62.6531,147.322,1.08352
181.47,63.8715,144.342,0.266173
180.047,67.1868,154.532,0.87691
184.158,65.1224,151.815,0.147334
-128.704,-140.271,95.0666,0.536171
187.984,68.7866,141.134,1.04018
182.977,63.7345,152.196,0.897876
182.316,64.5984,142.929,1.09228
-568.435,499.18,150.452,0.558388
183.574,70.6362,148.737,0.502173
-309.687,313.291,-171.407,0.737257
179.069,60.4517,155.452,0.445042
181.442,62.2132,147.679,0.265471
184.719,62.0831,146.196,0.12356
-967.581,-1293.47,165.188,0.698834
189.563,63.8211,142.971,0.943623
186.959,65.6994,143.219,0.556099
-905.933,42.2575,305.831,0.81511
-537.114,-692.15,-2057.66,0.682263
-22.7043,91.7723,206.945,0.577828
-659.449,-1040.25,926.525,0.736982
170.417,54.5586,155.967,0.552101
187.702,66.3153,153.813,0.807755
179.875,60.8377,138.124,0.214597
186.913,64.7472,146.368,0.148158
181.141,70.1182,142.176,0.999228
298.06,-30.2332,-508.171,1.04131
103.492,110.624,78.6114,0.222684
183.408,65.0447,142.317,0.787857
186.237,65.5275,149.115,0.135585
-122.93,-129.353,111.243,0.819596
-156.959,-148.546,-404.332,1.09789
-13.1664,-15.7013,327.155,0.937428
187.303,74.4262,113.28,0.87987
185.225,64.8983,142.321,0.674969
-581.383,-78.774,284.48,1.08788
184.359,67.8333,149.161,0.786514
184.644,65.7716,145.365,0.715101
162.775,68.4976,141.323,0.860521
179.464,58.4866,133.882,0.817338
186.294,66.0802,155.038,1.05788
177.241,66.5775,161.875,0.313782
182.796,65.7894,145.204,0.975088
183.337,65.0805,147.621,0.912891
184.738,68.2238,136.299,0.632579
88.8501,448.32,506.579,0.162929
-706.95,-357.12,-160.556,0.588083
193.963,61.3717,134.856,0.628092
540.178,221.764,-427.208,0.174801
179.27,70.493,142.033,0.188931
185.991,62.3077,198.551,0.864763
182.151,64.6512,154.749,0.46845
180.76,65.6214,159.294,0.756972
181.064,67.4036,146.652,0.382662
-48.9666,342.014,752.914,0.190945
182.588,64.7204,146.273,0.816514
180.756,64.821,153.243,0.484747
181.536,66.6023,157.325,0.424473
116.721,-408.941,190.273,0.798325
-866.006,-992.361,-1220.47,0.556618
905.132,-70.671,1366.99,0.121882
183.173,63.9219,145.279,0.309143
183.72,62.9663,149.635,0.389132
182.866,61.8494,142.648,0.700238
191.074,68.312,154.02,0.715467
183.129,65.3275,149.599,0.970876
28.2426,70.7606,90.0365,0.761397
183.332,64.5637,147.755,1.01064
186.626,65.5308,145.154,0.22067
-218.344,-532.734,148.863,0.908374
-6.52066,491.706,471.147,0.433811
-292.923,-203.76,34.5956,0.628123
90.5614,-22.0309,164.534,0.126002
147.009,31.2043,24.4541,0.809799
-13.4499,-239.984,-694.394,0.270782
179.93,66.594,155.798,0.694958
182.549,63.0454,147.589,1.07809
186.839,68.6202,148.286,0.17767
-77.2746,87.5748,193.458,0.107447
179.793,61.1788,156.197,0.980337
185.422,68.8976,147.07,0.50669
184.959,64.622,144.825,0.954183
182.079,63.1854,142.539,0.374636
128.631,22.8922,124.905,0.505347
180.336,70.9401,149.577,0.249907
189.447,64.6373,155.356,0.145656
203.784,71.3458,129.375,0.723859
184.615,67.2085,154.707,0.168178
162.692,37.5158,150.776,0.178982
185.297,68.9043,146.596,0.448186
181.937,65.7089,147.268,0.652294
185.441,59.8509,140.018,0.368868
411.719,-190.117,-179.448,0.82338
179.629,68.6927,150.929,0.872118
196.141,59.7886,144.283,0.127863
186.801,66.0487,144.488,0.634379
185.514,65.1011,149.918,0.995718
177.459,66.8822,156.851,0.367312
181.736,62.8992,161.485,0.214292
179.62,68.7552,155.925,0.243681
214.304,457.176,412.458,0.416874
179.849,69.7704,158.167,0.448094
37.1497,-65.9422,-117.036,0.695843
41.4901,-70.0387,-75.7264,0.85277
-57.3501,121.787,-159.626,0.340913
-24.8643,-128.285,118.631,0.818253
1206.19,-63.1858,629.102,0.702527
182.254,60.7321,146.193,0.119379
177.061,62.0436,151.11,0.180081
34.082,-56.8367,-27.5047,0.995962
184.581,65.1369,137.172,0.335145
6.97818,-37.7101,37.8955,0.328431
183.735,68.7538,148.584,0.129847
180.759,63.0169,151.785,0.938893
193.196,77.7801,159.334,0.2901
829.567,72.5151,6.84489,1.01668
187.549,62.4843,145.134,0.793899
144.265,87.6547,116.922,0.669201
501.873,-213.27,139.131,0.484533
194.003,66.7822,130.266,0.597787
374.034,-208.415,370.927,0.809067
186.254,65.8882,144.099,0.898456
179.184,74.0503,149.618,0.681347
419.397,312.232,-353.572,0.987539
184.635,69.4297,146.157,0.470434
199.426,75.9844,139.426,0.65266
183.566,66.3172,140.123,0.113977
121.245,78.8205,-13.3993,0.228483
182.755,67.0871,148.175,0.356325
182.545,61.8065,146.639,0.897357
659.646,-60.3486,-66.877,0.111811
435.124,-440.462,377.028,0.115229
194.591,68.1762,146.84,0.953206
187.736,65.7204,146.844,0.16241
184.779,66.5869,148.083,0.724744
-216.554,68.9804,-209.68,0.819352
185.446,64.1267,153.325,0.2807
181.608,61.3442,148.333,0.167293
184.197,71.2355,151.931,0.348421
183.945,72.6767,155.163,0.514319
-337.074,-306.673,-270.629,0.51673
176.546,62.4299,163.068,0.445805
185.366,75.4111,144.78,0.349214
172.199,54.9977,151.993,1.00057
733.515,888.192,-138.039,0.622446
177.59,65.3523,154.771,0.971273
182.365,61.9485,148.328,0.689221
108.948,207.079,193.162,0.330476
183.725,65.9516,148.899,0.967061
186.184,63.7296,154.115,0.781356
32.2055,5.40346,-42.1443,0.551186
180.933,64.4354,148.708,0.433445
-178.811,-56.7414,344.998,0.953084
188.318,53.237,134.794,0.603372
182.013,67.9105,152.529,0.963582
184.501,-59.6844,-50.0576,0.740736
440.562,-308.451,-782.489,0.641246
184.71,68.5149,150.537,0.478887
178.628,60.115,144.407,0.425571
185.981,68.9605,151.594,0.810654
186.576,69.9584,148.368,0.375399
352.195,247.073,93.8101,0.389071
181.496,61.3421,158.872,0.532081
174.354,59.0982,137.668,0.953389
348.573,261.915,-588.822,0.407718
-270.33,-274.936,17.5156,0.879504
184.532,83.9149,339.23,0.598642
440.262,760.374,2694.15,0.856066
186.25,63.5923,154.606,0.523475
183.06,65.1616,153.888,0.685101
182.534,64.4015,145.479,0.28656
-41.7734,-281.714,209.266,0.207822
183.177,64.2297,152.4,0.666179
191.44,52.7579,115.745,0.35544
178.561,61.0891,163.236,0.227842
184.278,64.0565,142.947,0.324799
181.695,63.6032,154.938,0.562569
177.847,63.4188,152.445,0.879382
180.444,54.9461,142.459,0.650157
186.09,66.0624,146.205,0.774947
42.2016,31.0588,-369.056,0.347505
182.913,67.0495,151.823,0.310303
184.187,64.9525,150.024,1.00191
174.675,63.6726,130.982,1.00326
180.053,66.7208,153.555,0.189145
-82.8262,307.714,300.115,0.391055
-258.679,93.6945,-279.3,0.577157
182.217,65.6638,146.508,0.956655
-1557.98,-1130.74,-849.702,0.913868
177.3,52.5951,119.293,0.178921
18.4134,-63.4467,-36.0322,0.140742
182.631,66.3915,151.802,0.708997
191.105,66.8211,141.311,0.631114
14868.7,5743.63,16789.2,0.670635
186.209,65.6744,148.37,0.5532
185.54,63.4448,150.352,1.08621
146.649,-914.179,182.474,0.358644
181.983,64.9219,143.081,0.427372
180.062,-349.934,367.306,0.395663
181.304,62.5275,148.323,0.290985
186.467,64.5116,148.176,0.647411
187.869,65.5384,149.619,0.199765
190.405,56.2458,142.496,0.595102
116.327,90.356,201.913,0.528114
191.285,61.7463,130.115,0.20651
179.339,62.9602,143.927,0.552925
183.874,64.034,152.647,1.04913
187.378,65.3682,158.045,0.629313
177.887,59.8018,167.449,0.528358
196.648,62.6497,144.601,0.4914
186.189,60.6391,137.363,0.250975
193.501,69.3647,147.325,0.678173
-261.483,-83.5974,-72.9649,0.513404
328.265,111.549,401.352,1.08419
1628.78,-1852.28,-2014.49,0.914783
186.158,77.4984,127.523,0.635325
98.558,-202.932,-130.171,1.09548
181.922,67.2085,150.559,1.08972
339.214,87.5104,41.9951,0.600198
181.61,63.3691,144.073,0.963338
-46.5755,68.7197,-170.61,0.866472
524.874,-22.31,-93.177,0.580911
184.743,64.9977,149.298,0.337648
184.726,63.9843,144.823,0.251677
178.496,57.0564,132.304,0.70152
180.514,64.9156,149.386,0.570138
184.188,67.0527,144.658,0.253294
186.326,68.9291,143.559,0.841874
185.126,68.2847,134.574,0.384066
182.616,63.1514,144.677,0.634227
180.69,66.3266,137.775,0.193966
181.703,66.0375,145.618,0.452245
186.38,68.2877,139.913,0.230589
182.494,66.613,149.717,0.539406
-217.297,195.737,294.012,0.352174
-77.5288,1049.66,-149.839,0.803269
403.984,-1058.87,61.7232,0.715894
178.117,60.7658,155.423,0.866411
35.9772,4.71319,-27.2254,0.891192
-538.851,330.757,-9.92631,0.242186
182.767,67.917,144.517,1.09796
182.748,60.0165,144.447,0.635417
176.537,63.7888,156.666,0.569893
185.206,62.0991,155.16,0.368288
720.042,-362.69,442.094,1.04287
178.835,68.8185,135.022,0.93105
181.681,66.0657,154.463,0.367983
186.091,65.2724,149.116,0.657817
190.798,61.5044,137.167,0.25006
176.555,64.855,149.587,0.527381
-1076.1,-708.512,678.732,0.110804
496.932,2294.95,1221.31,1.08895
195.715,62.3948,146.292,1.07714
183.127,63.7245,144.906,0.512946
186.112,64.0604,145.107,1.09442
-1078.16,41.5433,-682.965,0.766799
989.067,-904.868,-463.585,0.164791
183.247,63.8651,147.573,0.915729
39.0654,220.33,464.734,0.710523
-331.123,516.155,-1227.78,0.548469
196.847,64.6463,147.126,1.0621
1909.35,-884.533,-635.431,0.328156
260.987,54.7636,66.0216,1.07165
183.842,68.2355,150.684,0.668011
187.299,84.8864,148.402,0.851152
99.1604,-119.653,-80.8074,0.532142
87.6427,33.6844,59.2464,0.635875
-81.1641,-806.485,225.453,0.361391
804.212,19.4168,-75.7972,0.772414
141.737,45.1925,125.23,0.124018
181.773,65.312,146.886,0.832139
181.12,61.8601,150.366,0.491552
-299.958,-4.15137,228.098,0.849443
184.19,64.2211,148.259,0.139583
183.503,62.8705,146.96,0.684948
332.976,61.3382,51.1818,0.173428
178.355,60.2983,161.77,0.513984
183.748,66.6332,151.964,0.679089
-345.603,-72.9931,-154.611,0.43964
179.403,63.8065,152.684,0.398837
1606.11,-95.4018,391.348,0.231108
-314.37,1242.22,-1425.54,0.532234
232.487,876.679,-2721.57,0.18713
187.652,67.637,133.886,0.661632
1575.64,509.586,-187.277,0.123988
181.268,64.2436,154.574,0.803177
184.142,59.9501,137.322,0.489111
57.5506,-723.967,611.453,0.582498
180.227,64.3586,152.151,0.599039
148.85,915.957,-233.98,0.535499
179.05,57.5851,148.081,1.00298
25.6669,-250.097,363.375,0.534187
189.904,70.6096,129.047,0.970876
548.977,958.227,-331.711,0.337312
1200.97,76.9258,726.372,0.106775
190.45,46.8116,160.461,0.266356
181.771,64.0115,149.908,1.08724
178.373,64.0761,158.32,1.00613
185.923,65.6557,142.264,0.524329
324.652,563.294,74.2897,0.530647
183.972,64.1554,140.881,0.954213
-68.5775,814.357,-416.72,0.153865
174.55,65.1595,156.345,0.950124
186.522,70.9699,145.565,0.705579
-505.7,427.731,166.025,0.360964
185.419,62.6611,141.764,0.832017
184.658,66.134,144.531,0.674328
-2377,709.345,312.873,0.421726
183.241,65.0077,149.624,0.50492
140.86,40.5369,145.316,0.156398
182.371,66.0637,154.221,0.207822
181.484,69.944,157.699,0.18655
1278.45,-224.599,89.7702,0.616739
185.939,65.2083,140.448,0.932362
182.706,64.0012,140.378,0.907276
-174.717,565.535,571.802,1.00948
176.692,69.8705,142.586,0.585244
-206.877,305.371,-991.728,0.279693
-193.378,663.226,470.629,0.599924
185.945,64.7362,145.053,1.02688
178.942,66.3931,149.304,0.582406
-552.771,125.225,309.802,0.257598
184.335,66.0022,145.936,0.208768
183.045,64.6211,148.771,0.12707
182.536,67.1264,152.759,0.688488
187.118,66.4988,143.489,0.489813
179.139,69.2119,130.785,0.377566
180.029,66.3007,147.588,0.575448
182.874,69.0023,147.36,0.516944
1968.86,-1220.04,384.402,0.789474
1422.25,19.6223,-642.511,1.09573
185.361,64.2935,148.402,0.63914
190.159,66.948,145.365,0.839402
194.743,56.2959,140.746,0.784133
-290.317,-648.081,-285.92,0.323273
179.383,55.9947,129.35,0.212339
182.509,61.9759,144.863,0.21066
193.94,75.2523,161.424,0.54084
184.496,66.1284,149.318,0.616129
376.888,527.878,-287.206,0.441288
182.069,63.8567,147.815,0.59382
183.41,67.3621,151.505,0.191098
194.986,55.6873,140.899,0.750746
170.682,63.1547,162.594,0.349031
-40.2226,683.624,-361.007,0.985098
-466.107,-593.559,1305.33,0.555916
1138.73,500.968,729.261,0.349367
70.968,570.449,-91.4186,0.460607
-182.069,187.365,-334.984,1.03893
1385.61,-835.271,-417.292,0.770675
348.89,-1588.99,977.318,0.50495
191.568,61.4438,145.289,0.428074
-861.725,870.489,1602.41,0.692975
155.6,76.6844,165.314,0.910175
181.615,64.5813,152.286,0.40607
78.9063,22.3941,46.5664,0.655345
179.07,66.9079,157.577,0.793136
718.052,534.362,840.979,0.61381
180.735,63.2815,148.318,0.962117
181.625,65.897,153.733,0.923359
-279.544,33.2095,771.002,0.718427
179.191,59.8703,140.507,0.710279
-192.968,531.88,1548.08,0.428074
180.635,64.1261,134.854,1.01498
-872.773,1100.74,-634.663,1.00613
-838.615,1063.66,822.403,0.842851
172.399,-710.758,-375.775,1.02972
178.526,73.546,136.794,0.339998
83.8447,-634.524,-19.7588,0.976675
-748.008,210.557,-702.462,1.09417
180.319,67.9191,149.976,0.588449
176.151,59.0022,135.985,0.56025
176.694,60.5952,151.405,0.358736
-160.062,610.111,812.895,0.611368
502.834,-37.2875,-127.384,0.146449
-1258.44,1466.75,-620.748,0.214414
88.8281,23.679,126.778,0.914234
-754.913,250.855,-736.322,0.231016
-59.6676,-248.423,-296.164,0.591562
-2.8524,-984.368,870.633,0.343202
184.324,63.0651,151.104,1.06319
186.418,68.1107,144.609,0.104181
109.586,-540.005,-23.2248,0.282318
-94.2957,-128.353,132.323,0.114191
1092.69,-338.929,-106.063,0.508918
185.293,71.2845,132.016,0.32129
186.127,64.831,145.517,0.672985
-3.54109,-135.208,336.551,0.447056
190.258,57.7175,141.602,0.862902
-331.843,642.531,-88.644,0.537361
-419.045,-469.203,182.321,0.938527
-1454.32,-368.99,1651.29,0.638255
183.362,64.6213,151.67,0.269744
922.934,-107.528,-760.989,0.596689
184.455,65.222,156.735,0.599588
174.112,54.1689,154.613,0.986319
182.597,64.3216,144.711,1.03246
183.905,68.624,151.181,0.158168
183.381,65.6926,149.25,0.147548
187.244,63.2268,140.852,0.41666
190.138,67.9548,142.19,0.237059
203.172,77.3002,181.657,0.32013
-199.238,-801.182,-1299.37,0.669475
198.258,39.8142,-1132.79,0.106714
501.987,-457.334,61.031,0.377841
185.314,64.3141,136.307,0.245268
522.765,576.331,-87.4322,0.473089
167.771,77.6543,174.208,0.110834
182.304,34.4292,125.341,0.982321
